Replication, Day, Queue Amount
4, 653, 12
4, 654, 0
4, 655, 0
4, 656, 0
4, 657, 0
4, 658, 40
4, 659, 71
4, 660, 3
4, 661, 0
4, 662, 0
4, 663, 1
4, 664, 1
4, 665, 45
4, 666, 78
4, 667, 15
4, 668, 0
4, 669, 0
4, 670, 0
4, 671, 0
4, 672, 25
4, 673, 51
4, 674, 0
4, 675, 0
4, 676, 0
4, 677, 0
4, 678, 0
4, 679, 25
4, 680, 63
4, 681, 30
4, 682, 1
4, 683, 0
4, 684, 0
4, 685, 0
4, 686, 25
4, 687, 55
4, 688, 2
4, 689, 0
4, 690, 0
4, 691, 0
4, 692, 0
4, 693, 27
4, 694, 63
4, 695, 0
4, 696, 0
4, 697, 0
4, 698, 0
4, 699, 0
4, 700, 33
4, 701, 64
4, 702, 25
4, 703, 0
4, 704, 0
4, 705, 0
4, 706, 0
4, 707, 32
4, 708, 64
4, 709, 10
4, 710, 0
4, 711, 0
4, 712, 0
4, 713, 0
4, 714, 38
4, 715, 75
4, 716, 47
4, 717, 0
4, 718, 0
4, 719, 0
4, 720, 0
4, 721, 40
4, 722, 86
4, 723, 47
4, 724, 0
4, 725, 0
4, 726, 0
4, 727, 0
4, 728, 29
4, 729, 64
4, 730, 0
4, 731, 9
4, 732, 5
4, 733, 6
4, 734, 14
4, 735, 148
4, 736, 181
4, 737, 135
4, 738, 155
4, 739, 164
4, 740, 166
4, 741, 177
4, 742, 297
4, 743, 338
4, 744, 298
4, 745, 323
4, 746, 323
4, 747, 363
4, 748, 396
4, 749, 502
4, 750, 539
4, 751, 480
4, 752, 486
4, 753, 494
4, 754, 483
4, 755, 494
4, 756, 593
4, 757, 629
4, 758, 557
4, 759, 576
4, 760, 595
4, 761, 613
4, 762, 635
4, 763, 745
4, 764, 776
4, 765, 722
4, 766, 732
4, 767, 756
4, 768, 784
4, 769, 811
4, 770, 912
4, 771, 946
4, 772, 899
4, 773, 923
4, 774, 965
4, 775, 978
4, 776, 1001
4, 777, 1108
4, 778, 1146
4, 779, 1080
4, 780, 1110
4, 781, 1128
4, 782, 1166
4, 783, 1158
4, 784, 1262
4, 785, 1301
4, 786, 1238
4, 787, 1260
4, 788, 1269
4, 789, 1282
4, 790, 1311
4, 791, 1427
4, 792, 1472
4, 793, 1413
4, 794, 1438
4, 795, 1443
4, 796, 1457
4, 797, 1473
4, 798, 1588
4, 799, 1621
4, 800, 1557
4, 801, 1571
4, 802, 1590
4, 803, 1619
4, 804, 1670
4, 805, 1785
4, 806, 1813
4, 807, 1761
4, 808, 1770
4, 809, 1790
4, 810, 1801
4, 811, 1819
4, 812, 1908
4, 813, 1947
4, 814, 1900
4, 815, 1910
4, 816, 1908
4, 817, 1938
4, 818, 1921
4, 819, 2027
4, 820, 2071
4, 821, 2043
4, 822, 2054
4, 823, 2065
4, 824, 2062
4, 825, 2085
4, 826, 2192
4, 827, 2224
4, 828, 2166
4, 829, 2194
4, 830, 2199
4, 831, 2229
4, 832, 2237
4, 833, 2342
4, 834, 2367
4, 835, 2311
4, 836, 2325
4, 837, 2352
4, 838, 2351
4, 839, 2392
4, 840, 2530
4, 841, 2575
4, 842, 2520
4, 843, 2561
4, 844, 2572
4, 845, 2608
4, 846, 2648
4, 847, 2770
4, 848, 2810
4, 849, 2734
4, 850, 2746
4, 851, 2778
4, 852, 2806
4, 853, 2838
4, 854, 2943
4, 855, 2974
4, 856, 2916
4, 857, 2949
4, 858, 2953
4, 859, 2973
4, 860, 2992
4, 861, 3092
4, 862, 3116
4, 863, 3058
4, 864, 3053
4, 865, 3065
4, 866, 3067
4, 867, 3079
4, 868, 3191
4, 869, 3232
4, 870, 3166
4, 871, 3169
4, 872, 3165
4, 873, 3202
4, 874, 3225
4, 875, 3333
4, 876, 3369
4, 877, 3319
4, 878, 3317
4, 879, 3321
4, 880, 3304
4, 881, 3255
4, 882, 3319
4, 883, 3351
4, 884, 3313
4, 885, 3342
4, 886, 3317
4, 887, 3285
4, 888, 3256
4, 889, 3313
4, 890, 3347
4, 891, 3287
4, 892, 3288
4, 893, 3267
4, 894, 3222
4, 895, 3205
4, 896, 3257
4, 897, 3288
4, 898, 3240
4, 899, 3248
4, 900, 3257
4, 901, 3214
4, 902, 3163
4, 903, 3222
4, 904, 3259
4, 905, 3196
4, 906, 3225
4, 907, 3198
4, 908, 3177
4, 909, 3161
4, 910, 3229
4, 911, 3269
4, 912, 3234
4, 913, 3236
4, 914, 3275
4, 915, 3256
4, 916, 3232
4, 917, 3300
4, 918, 3331
4, 919, 3285
4, 920, 3312
4, 921, 3322
4, 922, 3309
4, 923, 3316
4, 924, 3385
4, 925, 3420
4, 926, 3362
4, 927, 3379
4, 928, 3341
4, 929, 3325
4, 930, 3296
4, 931, 3365
4, 932, 3401
4, 933, 3345
4, 934, 3357
4, 935, 3389
4, 936, 3368
4, 937, 3358
4, 938, 3417
4, 939, 3440
4, 940, 3376
4, 941, 3394
4, 942, 3398
4, 943, 3351
4, 944, 3332
4, 945, 3410
4, 946, 3448
4, 947, 3380
4, 948, 3397
4, 949, 3365
4, 950, 3334
4, 951, 3300
4, 952, 3365
4, 953, 3407
4, 954, 3365
4, 955, 3399
4, 956, 3368
4, 957, 3374
4, 958, 3358
4, 959, 3412
4, 960, 3443
4, 961, 3376
4, 962, 3413
4, 963, 3397
4, 964, 3397
4, 965, 3384
4, 966, 3450
4, 967, 3480
4, 968, 3408
4, 969, 3447
4, 970, 3425
4, 971, 3401
4, 972, 3380
4, 973, 3447
4, 974, 3486
4, 975, 3431
4, 976, 3466
4, 977, 3449
4, 978, 3433
4, 979, 3420
4, 980, 3495
4, 981, 3533
4, 982, 3487
4, 983, 3506
4, 984, 3520
4, 985, 3509
4, 986, 3510
4, 987, 3582
4, 988, 3617
4, 989, 3548
4, 990, 3548
4, 991, 3508
4, 992, 3479
4, 993, 3446
4, 994, 3515
4, 995, 3553
4, 996, 3493
4, 997, 3491
4, 998, 3480
4, 999, 3468
4, 1000, 3433
4, 1001, 3505
4, 1002, 3545
4, 1003, 3493
4, 1004, 3507
4, 1005, 3510
4, 1006, 3495
4, 1007, 3449
4, 1008, 3529
4, 1009, 3570
4, 1010, 3529
4, 1011, 3573
4, 1012, 3560
4, 1013, 3541
4, 1014, 3515
4, 1015, 3585
4, 1016, 3613
4, 1017, 3560
4, 1018, 3623
4, 1019, 3574
4, 1020, 3558
4, 1021, 3535
4, 1022, 3608
4, 1023, 3637
4, 1024, 3590
4, 1025, 3616
4, 1026, 3580
4, 1027, 3566
4, 1028, 3538
4, 1029, 3611
4, 1030, 3643
4, 1031, 3586
4, 1032, 3623
4, 1033, 3594
4, 1034, 3583
4, 1035, 3587
4, 1036, 3659
4, 1037, 3695
4, 1038, 3645
4, 1039, 3662
4, 1040, 3609
4, 1041, 3583
4, 1042, 3555
4, 1043, 3610
4, 1044, 3639
4, 1045, 3579
4, 1046, 3582
4, 1047, 3575
4, 1048, 3550
4, 1049, 3526
4, 1050, 3595
4, 1051, 3626
4, 1052, 3564
4, 1053, 3564
4, 1054, 3537
4, 1055, 3530
4, 1056, 3487
4, 1057, 3548
4, 1058, 3581
4, 1059, 3533
4, 1060, 3564
4, 1061, 3548
4, 1062, 3550
4, 1063, 3512
4, 1064, 3570
4, 1065, 3599
4, 1066, 3558
4, 1067, 3563
4, 1068, 3559
4, 1069, 3532
4, 1070, 3507
4, 1071, 3567
4, 1072, 3600
4, 1073, 3549
4, 1074, 3580
4, 1075, 3552
4, 1076, 3526
4, 1077, 3502
4, 1078, 3560
4, 1079, 3594
4, 1080, 3541
4, 1081, 3551
4, 1082, 3577
4, 1083, 3556
4, 1084, 3520
4, 1085, 3586
4, 1086, 3627
4, 1087, 3572
4, 1088, 3562
4, 1089, 3584
4, 1090, 3558
4, 1091, 3517
4, 1092, 3584
4, 1093, 3615
4, 1094, 3562
5, 365, 5000
5, 366, 4927
5, 367, 4860
5, 368, 4781
5, 369, 4709
5, 370, 4655
5, 371, 4685
5, 372, 4711
5, 373, 4666
5, 374, 4585
5, 375, 4520
5, 376, 4452
5, 377, 4386
5, 378, 4423
5, 379, 4460
5, 380, 4391
5, 381, 4332
5, 382, 4270
5, 383, 4222
5, 384, 4166
5, 385, 4203
5, 386, 4241
5, 387, 4187
5, 388, 4136
5, 389, 4069
5, 390, 3999
5, 391, 3931
5, 392, 3973
5, 393, 4012
5, 394, 3942
5, 395, 3892
5, 396, 3844
5, 397, 3800
5, 398, 3738
5, 399, 3772
5, 400, 3815
5, 401, 3747
5, 402, 3658
5, 403, 3580
5, 404, 3522
5, 405, 3460
5, 406, 3499
5, 407, 3532
5, 408, 3463
5, 409, 3391
5, 410, 3344
5, 411, 3296
5, 412, 3208
5, 413, 3257
5, 414, 3296
5, 415, 3222
5, 416, 3167
5, 417, 3121
5, 418, 3053
5, 419, 2989
5, 420, 3026
5, 421, 3052
5, 422, 3006
5, 423, 2958
5, 424, 2891
5, 425, 2844
5, 426, 2795
5, 427, 2835
5, 428, 2868
5, 429, 2799
5, 430, 2741
5, 431, 2698
5, 432, 2651
5, 433, 2594
5, 434, 2622
5, 435, 2671
5, 436, 2637
5, 437, 2588
5, 438, 2531
5, 439, 2441
5, 440, 2372
5, 441, 2407
5, 442, 2445
5, 443, 2392
5, 444, 2334
5, 445, 2262
5, 446, 2209
5, 447, 2154
5, 448, 2191
5, 449, 2221
5, 450, 2156
5, 451, 2108
5, 452, 2038
5, 453, 2009
5, 454, 1931
5, 455, 1962
5, 456, 2009
5, 457, 1940
5, 458, 1870
5, 459, 1807
5, 460, 1743
5, 461, 1678
5, 462, 1715
5, 463, 1751
5, 464, 1694
5, 465, 1618
5, 466, 1560
5, 467, 1517
5, 468, 1478
5, 469, 1517
5, 470, 1553
5, 471, 1495
5, 472, 1452
5, 473, 1382
5, 474, 1329
5, 475, 1252
5, 476, 1294
5, 477, 1328
5, 478, 1260
5, 479, 1200
5, 480, 1127
5, 481, 1093
5, 482, 1021
5, 483, 1048
5, 484, 1074
5, 485, 997
5, 486, 928
5, 487, 877
5, 488, 820
5, 489, 763
5, 490, 800
5, 491, 832
5, 492, 773
5, 493, 715
5, 494, 652
5, 495, 608
5, 496, 577
5, 497, 609
5, 498, 648
5, 499, 580
5, 500, 509
5, 501, 460
5, 502, 419
5, 503, 351
5, 504, 389
5, 505, 426
5, 506, 382
5, 507, 313
5, 508, 268
5, 509, 207
5, 510, 158
5, 511, 188
5, 512, 219
5, 513, 177
5, 514, 114
5, 515, 56
5, 516, 0
5, 517, 0
5, 518, 28
5, 519, 56
5, 520, 4
5, 521, 1
5, 522, 0
5, 523, 0
5, 524, 0
5, 525, 35
5, 526, 68
5, 527, 12
5, 528, 0
5, 529, 0
5, 530, 0
5, 531, 0
5, 532, 33
5, 533, 59
5, 534, 1
5, 535, 0
5, 536, 0
5, 537, 0
5, 538, 0
5, 539, 35
5, 540, 70
5, 541, 14
5, 542, 0
5, 543, 0
5, 544, 0
5, 545, 0
5, 546, 47
5, 547, 84
5, 548, 37
5, 549, 0
5, 550, 0
5, 551, 1
5, 552, 0
5, 553, 28
5, 554, 60
5, 555, 14
5, 556, 0
5, 557, 2
5, 558, 0
5, 559, 0
5, 560, 39
5, 561, 75
5, 562, 6
5, 563, 0
5, 564, 1
5, 565, 0
5, 566, 0
5, 567, 40
5, 568, 75
5, 569, 9
5, 570, 1
5, 571, 0
5, 572, 0
5, 573, 0
5, 574, 22
5, 575, 60
5, 576, 15
5, 577, 0
5, 578, 0
5, 579, 1
5, 580, 1
5, 581, 47
5, 582, 70
5, 583, 19
5, 584, 0
5, 585, 0
5, 586, 1
5, 587, 0
5, 588, 38
5, 589, 83
5, 590, 4
5, 591, 0
5, 592, 0
5, 593, 0
5, 594, 2
5, 595, 33
5, 596, 72
5, 597, 9
5, 598, 0
5, 599, 0
5, 600, 0
5, 601, 0
5, 602, 34
5, 603, 78
5, 604, 20
5, 605, 0
5, 606, 0
5, 607, 0
5, 608, 0
5, 609, 35
5, 610, 71
5, 611, 5
5, 612, 1
5, 613, 1
5, 614, 0
5, 615, 0
5, 616, 34
5, 617, 78
5, 618, 29
5, 619, 1
5, 620, 0
5, 621, 0
5, 622, 0
5, 623, 34
5, 624, 79
5, 625, 36
5, 626, 0
5, 627, 0
5, 628, 0
5, 629, 0
5, 630, 33
5, 631, 62
5, 632, 1
5, 633, 1
5, 634, 0
5, 635, 0
5, 636, 1
5, 637, 48
5, 638, 88
5, 639, 41
5, 640, 0
5, 641, 0
5, 642, 0
5, 643, 0
5, 644, 37
5, 645, 69
5, 646, 27
5, 647, 0
5, 648, 0
5, 649, 0
5, 650, 0
5, 651, 34
5, 652, 74
5, 653, 14
5, 654, 0
5, 655, 0
5, 656, 0
5, 657, 0
5, 658, 30
5, 659, 64
5, 660, 13
5, 661, 0
5, 662, 0
5, 663, 0
5, 664, 0
5, 665, 38
5, 666, 64
5, 667, 5
5, 668, 0
5, 669, 0
5, 670, 0
5, 671, 0
5, 672, 39
5, 673, 69
5, 674, 0
5, 675, 0
5, 676, 0
5, 677, 0
5, 678, 0
5, 679, 38
5, 680, 67
5, 681, 15
5, 682, 0
5, 683, 0
5, 684, 0
5, 685, 1
5, 686, 37
5, 687, 77
5, 688, 19
5, 689, 0
5, 690, 0
5, 691, 0
5, 692, 0
5, 693, 39
5, 694, 77
5, 695, 24
5, 696, 0
5, 697, 0
5, 698, 0
5, 699, 0
5, 700, 35
5, 701, 66
5, 702, 33
5, 703, 0
5, 704, 0
5, 705, 0
5, 706, 0
5, 707, 31
5, 708, 63
5, 709, 22
5, 710, 0
5, 711, 0
5, 712, 0
5, 713, 0
5, 714, 30
5, 715, 73
5, 716, 12
5, 717, 0
5, 718, 0
5, 719, 0
5, 720, 0
5, 721, 23
5, 722, 53
5, 723, 4
5, 724, 0
5, 725, 0
5, 726, 0
5, 727, 0
5, 728, 34
5, 729, 73
5, 730, 16
5, 731, 31
5, 732, 45
5, 733, 77
5, 734, 96
5, 735, 195
5, 736, 232
5, 737, 176
5, 738, 182
5, 739, 245
5, 740, 263
5, 741, 280
5, 742, 392
5, 743, 423
5, 744, 383
5, 745, 396
5, 746, 424
5, 747, 420
5, 748, 417
5, 749, 516
5, 750, 553
5, 751, 492
5, 752, 494
5, 753, 495
5, 754, 509
5, 755, 546
5, 756, 657
5, 757, 698
5, 758, 654
5, 759, 676
5, 760, 684
5, 761, 696
5, 762, 703
5, 763, 801
5, 764, 832
5, 765, 781
5, 766, 804
5, 767, 869
5, 768, 899
5, 769, 893
5, 770, 991
5, 771, 1025
5, 772, 966
5, 773, 978
5, 774, 989
5, 775, 1015
5, 776, 1011
5, 777, 1131
5, 778, 1177
5, 779, 1124
5, 780, 1157
5, 781, 1154
5, 782, 1153
5, 783, 1180
5, 784, 1303
5, 785, 1335
5, 786, 1299
5, 787, 1306
5, 788, 1322
5, 789, 1335
5, 790, 1347
5, 791, 1447
5, 792, 1501
5, 793, 1455
5, 794, 1491
5, 795, 1510
5, 796, 1517
5, 797, 1531
5, 798, 1638
5, 799, 1669
5, 800, 1609
5, 801, 1623
5, 802, 1638
5, 803, 1626
5, 804, 1650
5, 805, 1766
5, 806, 1804
5, 807, 1763
5, 808, 1777
5, 809, 1802
5, 810, 1812
5, 811, 1824
5, 812, 1924
5, 813, 1963
5, 814, 1903
5, 815, 1907
5, 816, 1911
5, 817, 1921
5, 818, 1914
5, 819, 2031
5, 820, 2062
5, 821, 2021
5, 822, 2040
5, 823, 2045
5, 824, 2054
5, 825, 2082
5, 826, 2182
5, 827, 2215
5, 828, 2150
5, 829, 2154
5, 830, 2169
5, 831, 2173
5, 832, 2193
5, 833, 2288
5, 834, 2325
5, 835, 2289
5, 836, 2307
5, 837, 2316
5, 838, 2350
5, 839, 2363
5, 840, 2482
5, 841, 2523
5, 842, 2472
5, 843, 2512
5, 844, 2521
5, 845, 2520
5, 846, 2526
5, 847, 2644
5, 848, 2671
5, 849, 2613
5, 850, 2639
5, 851, 2691
5, 852, 2710
5, 853, 2732
5, 854, 2847
5, 855, 2885
5, 856, 2804
5, 857, 2818
5, 858, 2806
5, 859, 2830
5, 860, 2850
5, 861, 2947
5, 862, 2980
5, 863, 2930
5, 864, 2947
5, 865, 2978
5, 866, 3007
5, 867, 3026
5, 868, 3136
5, 869, 3178
5, 870, 3124
5, 871, 3130
5, 872, 3157
5, 873, 3151
5, 874, 3174
5, 875, 3284
5, 876, 3317
5, 877, 3256
5, 878, 3267
5, 879, 3279
5, 880, 3311
5, 881, 3315
5, 882, 3387
5, 883, 3416
5, 884, 3358
5, 885, 3354
5, 886, 3325
5, 887, 3288
5, 888, 3266
5, 889, 3334
5, 890, 3365
5, 891, 3304
5, 892, 3315
5, 893, 3287
5, 894, 3263
5, 895, 3262
5, 896, 3316
5, 897, 3351
5, 898, 3314
5, 899, 3339
5, 900, 3326
5, 901, 3315
5, 902, 3304
5, 903, 3372
5, 904, 3417
5, 905, 3357
5, 906, 3365
5, 907, 3355
5, 908, 3348
5, 909, 3344
5, 910, 3409
5, 911, 3445
5, 912, 3384
5, 913, 3432
5, 914, 3465
5, 915, 3436
5, 916, 3407
5, 917, 3475
5, 918, 3503
5, 919, 3451
5, 920, 3458
5, 921, 3444
5, 922, 3422
5, 923, 3398
5, 924, 3476
5, 925, 3515
5, 926, 3452
5, 927, 3477
5, 928, 3459
5, 929, 3446
5, 930, 3441
5, 931, 3524
5, 932, 3556
5, 933, 3496
5, 934, 3531
5, 935, 3525
5, 936, 3504
5, 937, 3481
5, 938, 3548
5, 939, 3579
5, 940, 3525
5, 941, 3534
5, 942, 3535
5, 943, 3532
5, 944, 3530
5, 945, 3592
5, 946, 3623
5, 947, 3554
5, 948, 3583
5, 949, 3591
5, 950, 3565
5, 951, 3547
5, 952, 3616
5, 953, 3645
5, 954, 3603
5, 955, 3624
5, 956, 3615
5, 957, 3580
5, 958, 3564
5, 959, 3625
5, 960, 3664
5, 961, 3602
5, 962, 3614
5, 963, 3587
5, 964, 3564
5, 965, 3540
5, 966, 3598
5, 967, 3626
5, 968, 3581
5, 969, 3606
5, 970, 3594
5, 971, 3571
5, 972, 3547
5, 973, 3624
5, 974, 3665
5, 975, 3603
5, 976, 3644
5, 977, 3634
5, 978, 3628
5, 979, 3611
5, 980, 3683
5, 981, 3720
5, 982, 3678
5, 983, 3699
5, 984, 3692
5, 985, 3670
5, 986, 3650
5, 987, 3700
5, 988, 3729
5, 989, 3676
5, 990, 3692
5, 991, 3683
5, 992, 3669
5, 993, 3652
5, 994, 3716
5, 995, 3747
5, 996, 3683
5, 997, 3724
5, 998, 3707
5, 999, 3691
5, 1000, 3651
5, 1001, 3722
5, 1002, 3770
5, 1003, 3734
5, 1004, 3757
5, 1005, 3762
5, 1006, 3748
5, 1007, 3724
5, 1008, 3797
5, 1009, 3834
5, 1010, 3794
5, 1011, 3798
5, 1012, 3788
5, 1013, 3772
5, 1014, 3751
5, 1015, 3810
5, 1016, 3845
5, 1017, 3793
5, 1018, 3811
5, 1019, 3805
5, 1020, 3772
5, 1021, 3742
5, 1022, 3818
5, 1023, 3857
5, 1024, 3788
5, 1025, 3801
5, 1026, 3790
5, 1027, 3758
5, 1028, 3733
5, 1029, 3798
5, 1030, 3837
5, 1031, 3788
5, 1032, 3804
5, 1033, 3762
5, 1034, 3741
5, 1035, 3707
5, 1036, 3777
5, 1037, 3817
5, 1038, 3762
5, 1039, 3785
5, 1040, 3757
5, 1041, 3732
5, 1042, 3706
5, 1043, 3775
5, 1044, 3818
5, 1045, 3777
5, 1046, 3805
5, 1047, 3802
5, 1048, 3765
5, 1049, 3752
5, 1050, 3816
5, 1051, 3839
5, 1052, 3768
5, 1053, 3794
5, 1054, 3783
5, 1055, 3747
5, 1056, 3711
5, 1057, 3767
5, 1058, 3797
5, 1059, 3719
5, 1060, 3748
5, 1061, 3720
5, 1062, 3692
5, 1063, 3638
5, 1064, 3717
5, 1065, 3754
5, 1066, 3701
5, 1067, 3714
5, 1068, 3722
5, 1069, 3696
5, 1070, 3667
5, 1071, 3725
5, 1072, 3750
5, 1073, 3695
5, 1074, 3706
5, 1075, 3733
5, 1076, 3732
5, 1077, 3723
5, 1078, 3776
5, 1079, 3802
5, 1080, 3763
5, 1081, 3773
5, 1082, 3769
5, 1083, 3739
5, 1084, 3710
5, 1085, 3789
5, 1086, 3826
5, 1087, 3761
5, 1088, 3771
5, 1089, 3758
5, 1090, 3736
5, 1091, 3723
5, 1092, 3781
5, 1093, 3816
5, 1094, 3762
6, 365, 5000
6, 366, 4947
6, 367, 4884
6, 368, 4818
6, 369, 4737
6, 370, 4686
6, 371, 4717
6, 372, 4758
6, 373, 4705
6, 374, 4644
6, 375, 4593
6, 376, 4539
6, 377, 4480
6, 378, 4515
6, 379, 4555
6, 380, 4488
6, 381, 4412
6, 382, 4353
6, 383, 4299
6, 384, 4236
6, 385, 4273
6, 386, 4308
6, 387, 4254
6, 388, 4212
6, 389, 4151
6, 390, 4077
6, 391, 4018
6, 392, 4055
6, 393, 4087
6, 394, 4017
6, 395, 3948
6, 396, 3865
6, 397, 3792
6, 398, 3735
6, 399, 3779
6, 400, 3813
6, 401, 3740
6, 402, 3684
6, 403, 3617
6, 404, 3551
6, 405, 3479
6, 406, 3520
6, 407, 3557
6, 408, 3501
6, 409, 3436
6, 410, 3375
6, 411, 3307
6, 412, 3245
6, 413, 3293
6, 414, 3332
6, 415, 3261
6, 416, 3204
6, 417, 3116
6, 418, 3059
6, 419, 2987
6, 420, 3025
6, 421, 3056
6, 422, 2973
6, 423, 2897
6, 424, 2838
6, 425, 2766
6, 426, 2691
6, 427, 2726
6, 428, 2767
6, 429, 2712
6, 430, 2663
6, 431, 2606
6, 432, 2537
6, 433, 2474
6, 434, 2509
6, 435, 2539
6, 436, 2457
6, 437, 2385
6, 438, 2300
6, 439, 2238
6, 440, 2153
6, 441, 2188
6, 442, 2214
6, 443, 2121
6, 444, 2045
6, 445, 1988
6, 446, 1923
6, 447, 1843
6, 448, 1875
6, 449, 1911
6, 450, 1842
6, 451, 1770
6, 452, 1717
6, 453, 1641
6, 454, 1569
6, 455, 1597
6, 456, 1636
6, 457, 1556
6, 458, 1492
6, 459, 1433
6, 460, 1388
6, 461, 1338
6, 462, 1379
6, 463, 1413
6, 464, 1362
6, 465, 1277
6, 466, 1226
6, 467, 1149
6, 468, 1102
6, 469, 1137
6, 470, 1167
6, 471, 1103
6, 472, 1048
6, 473, 991
6, 474, 936
6, 475, 868
6, 476, 903
6, 477, 933
6, 478, 868
6, 479, 828
6, 480, 771
6, 481, 700
6, 482, 653
6, 483, 685
6, 484, 722
6, 485, 665
6, 486, 616
6, 487, 548
6, 488, 488
6, 489, 425
6, 490, 461
6, 491, 493
6, 492, 440
6, 493, 372
6, 494, 303
6, 495, 247
6, 496, 177
6, 497, 213
6, 498, 245
6, 499, 192
6, 500, 153
6, 501, 111
6, 502, 66
6, 503, 0
6, 504, 39
6, 505, 78
6, 506, 35
6, 507, 0
6, 508, 0
6, 509, 0
6, 510, 0
6, 511, 32
6, 512, 70
6, 513, 18
6, 514, 0
6, 515, 0
6, 516, 0
6, 517, 0
6, 518, 26
6, 519, 64
6, 520, 5
6, 521, 1
6, 522, 0
6, 523, 0
6, 524, 0
6, 525, 28
6, 526, 65
6, 527, 0
6, 528, 0
6, 529, 0
6, 530, 0
6, 531, 0
6, 532, 34
6, 533, 71
6, 534, 34
6, 535, 1
6, 536, 0
6, 537, 0
6, 538, 0
6, 539, 35
6, 540, 69
6, 541, 23
6, 542, 0
6, 543, 0
6, 544, 0
6, 545, 0
6, 546, 30
6, 547, 66
6, 548, 13
6, 549, 1
6, 550, 0
6, 551, 1
6, 552, 0
6, 553, 34
6, 554, 57
6, 555, 13
6, 556, 0
6, 557, 0
6, 558, 0
6, 559, 1
6, 560, 36
6, 561, 76
6, 562, 35
6, 563, 0
6, 564, 0
6, 565, 0
6, 566, 0
6, 567, 38
6, 568, 76
6, 569, 2
6, 570, 1
6, 571, 1
6, 572, 0
6, 573, 0
6, 574, 38
6, 575, 71
6, 576, 30
6, 577, 0
6, 578, 0
6, 579, 0
6, 580, 0
6, 581, 48
6, 582, 85
6, 583, 14
6, 584, 0
6, 585, 0
6, 586, 0
6, 587, 1
6, 588, 40
6, 589, 73
6, 590, 22
6, 591, 1
6, 592, 0
6, 593, 0
6, 594, 0
6, 595, 41
6, 596, 78
6, 597, 28
6, 598, 0
6, 599, 1
6, 600, 0
6, 601, 0
6, 602, 44
6, 603, 70
6, 604, 16
6, 605, 0
6, 606, 0
6, 607, 0
6, 608, 0
6, 609, 36
6, 610, 73
6, 611, 17
6, 612, 0
6, 613, 0
6, 614, 0
6, 615, 1
6, 616, 31
6, 617, 60
6, 618, 0
6, 619, 1
6, 620, 1
6, 621, 0
6, 622, 0
6, 623, 37
6, 624, 81
6, 625, 25
6, 626, 0
6, 627, 1
6, 628, 1
6, 629, 0
6, 630, 33
6, 631, 70
6, 632, 1
6, 633, 0
6, 634, 0
6, 635, 1
6, 636, 0
6, 637, 31
6, 638, 66
6, 639, 12
6, 640, 1
6, 641, 0
6, 642, 1
6, 643, 0
6, 644, 39
6, 645, 73
6, 646, 18
6, 647, 0
6, 648, 0
6, 649, 0
6, 650, 1
6, 651, 50
6, 652, 78
6, 653, 44
6, 654, 0
6, 655, 0
6, 656, 0
6, 657, 0
6, 658, 35
6, 659, 71
6, 660, 10
6, 661, 0
6, 662, 0
6, 663, 1
6, 664, 0
6, 665, 37
6, 666, 68
6, 667, 14
6, 668, 0
6, 669, 0
6, 670, 0
6, 671, 0
6, 672, 31
6, 673, 71
6, 674, 15
6, 675, 0
6, 676, 0
6, 677, 0
6, 678, 0
6, 679, 38
6, 680, 78
6, 681, 24
6, 682, 0
6, 683, 0
6, 684, 0
6, 685, 0
6, 686, 35
6, 687, 74
6, 688, 39
6, 689, 0
6, 690, 0
6, 691, 0
6, 692, 0
6, 693, 42
6, 694, 83
6, 695, 22
6, 696, 0
6, 697, 0
6, 698, 0
6, 699, 0
6, 700, 35
6, 701, 65
6, 702, 15
6, 703, 0
6, 704, 0
6, 705, 0
6, 706, 1
6, 707, 44
6, 708, 82
6, 709, 35
6, 710, 0
6, 711, 0
6, 712, 0
6, 713, 0
6, 714, 33
6, 715, 66
6, 716, 20
6, 717, 0
6, 718, 0
6, 719, 0
6, 720, 0
6, 721, 32
6, 722, 69
6, 723, 0
6, 724, 0
6, 725, 0
6, 726, 0
6, 727, 0
6, 728, 31
6, 729, 67
6, 730, 23
6, 731, 42
6, 732, 43
6, 733, 52
6, 734, 60
6, 735, 161
6, 736, 198
6, 737, 155
6, 738, 133
6, 739, 130
6, 740, 156
6, 741, 174
6, 742, 275
6, 743, 301
6, 744, 234
6, 745, 249
6, 746, 267
6, 747, 295
6, 748, 313
6, 749, 422
6, 750, 456
6, 751, 386
6, 752, 391
6, 753, 407
6, 754, 410
6, 755, 452
6, 756, 558
6, 757, 592
6, 758, 534
6, 759, 546
6, 760, 560
6, 761, 561
6, 762, 551
6, 763, 649
6, 764, 688
6, 765, 634
6, 766, 662
6, 767, 671
6, 768, 687
6, 769, 711
6, 770, 837
6, 771, 867
6, 772, 819
6, 773, 856
6, 774, 887
6, 775, 905
6, 776, 911
6, 777, 1028
6, 778, 1064
6, 779, 998
6, 780, 1003
6, 781, 1015
6, 782, 1051
6, 783, 1064
6, 784, 1176
6, 785, 1215
6, 786, 1132
6, 787, 1169
6, 788, 1186
6, 789, 1194
6, 790, 1227
6, 791, 1353
6, 792, 1386
6, 793, 1322
6, 794, 1358
6, 795, 1359
6, 796, 1367
6, 797, 1381
6, 798, 1491
6, 799, 1527
6, 800, 1448
6, 801, 1487
6, 802, 1513
6, 803, 1525
6, 804, 1528
