Replication, Day, Queued To, Queue Amount
0, 184, total, 2108
0, 185, total, 2100
0, 186, total, 2080
0, 187, total, 2069
0, 188, total, 2088
0, 189, total, 2104
0, 190, total, 2084
0, 191, total, 2063
0, 192, total, 2041
0, 193, total, 2009
0, 194, total, 1985
0, 195, total, 1991
0, 196, total, 2009
0, 197, total, 1983
0, 198, total, 1963
0, 199, total, 1940
0, 200, total, 1921
0, 201, total, 1901
0, 202, total, 1914
0, 203, total, 1927
0, 204, total, 1914
0, 205, total, 1891
0, 206, total, 1874
0, 207, total, 1855
0, 208, total, 1845
0, 209, total, 1854
0, 210, total, 1862
0, 211, total, 1838
0, 212, total, 1810
0, 213, total, 1781
0, 214, total, 1757
0, 215, total, 1731
0, 216, total, 1736
0, 217, total, 1751
0, 218, total, 1724
0, 219, total, 1693
0, 220, total, 1657
0, 221, total, 1627
0, 222, total, 1596
0, 223, total, 1601
0, 224, total, 1612
0, 225, total, 1584
0, 226, total, 1559
0, 227, total, 1529
0, 228, total, 1499
0, 229, total, 1465
0, 230, total, 1478
0, 231, total, 1482
0, 232, total, 1450
0, 233, total, 1426
0, 234, total, 1398
0, 235, total, 1369
0, 236, total, 1330
0, 237, total, 1334
0, 238, total, 1340
0, 239, total, 1310
0, 240, total, 1280
0, 241, total, 1251
0, 242, total, 1215
0, 243, total, 1178
0, 244, total, 1181
0, 245, total, 1188
0, 246, total, 1157
0, 247, total, 1120
0, 248, total, 1086
0, 249, total, 1054
0, 250, total, 1028
0, 251, total, 1029
0, 252, total, 1033
0, 253, total, 1008
0, 254, total, 967
0, 255, total, 936
0, 256, total, 897
0, 257, total, 861
0, 258, total, 862
0, 259, total, 864
0, 260, total, 846
0, 261, total, 811
0, 262, total, 781
0, 263, total, 758
0, 264, total, 727
0, 265, total, 734
0, 266, total, 742
0, 267, total, 713
0, 268, total, 676
0, 269, total, 645
0, 270, total, 621
0, 271, total, 590
0, 272, total, 598
0, 273, total, 603
0, 274, total, 571
0, 275, total, 547
0, 276, total, 519
0, 277, total, 495
0, 278, total, 470
0, 279, total, 480
0, 280, total, 495
0, 281, total, 468
0, 282, total, 441
0, 283, total, 410
0, 284, total, 394
0, 285, total, 365
0, 286, total, 376
0, 287, total, 387
0, 288, total, 367
0, 289, total, 335
0, 290, total, 324
0, 291, total, 302
0, 292, total, 275
0, 293, total, 295
0, 294, total, 301
0, 295, total, 273
0, 296, total, 248
0, 297, total, 232
0, 298, total, 206
0, 299, total, 176
0, 300, total, 191
0, 301, total, 207
0, 302, total, 186
0, 303, total, 161
0, 304, total, 129
0, 305, total, 116
0, 306, total, 97
0, 307, total, 114
0, 308, total, 134
0, 309, total, 121
0, 310, total, 111
0, 311, total, 105
0, 312, total, 81
0, 313, total, 70
0, 314, total, 88
0, 315, total, 106
0, 316, total, 102
0, 317, total, 85
0, 318, total, 80
0, 319, total, 60
0, 320, total, 43
0, 321, total, 72
0, 322, total, 87
0, 323, total, 72
0, 324, total, 65
0, 325, total, 58
0, 326, total, 41
0, 327, total, 21
0, 328, total, 49
0, 329, total, 77
0, 330, total, 77
0, 331, total, 61
0, 332, total, 39
0, 333, total, 29
0, 334, total, 27
0, 335, total, 44
0, 336, total, 64
0, 337, total, 58
0, 338, total, 45
0, 339, total, 47
0, 340, total, 39
0, 341, total, 31
0, 342, total, 49
0, 343, total, 74
0, 344, total, 68
0, 345, total, 61
0, 346, total, 54
0, 347, total, 42
0, 348, total, 30
0, 349, total, 52
0, 350, total, 74
0, 351, total, 62
0, 352, total, 50
0, 353, total, 47
0, 354, total, 48
0, 355, total, 35
0, 356, total, 72
0, 357, total, 110
0, 358, total, 114
0, 359, total, 109
0, 360, total, 112
0, 361, total, 93
0, 362, total, 86
0, 363, total, 115
0, 364, total, 138
0, 365, total, 142
0, 366, total, 152
0, 367, total, 162
0, 368, total, 173
0, 369, total, 170
0, 370, total, 195
0, 371, total, 232
0, 372, total, 246
0, 373, total, 253
0, 374, total, 257
0, 375, total, 256
0, 376, total, 254
0, 377, total, 285
0, 378, total, 313
0, 379, total, 314
0, 380, total, 303
0, 381, total, 311
0, 382, total, 319
0, 383, total, 325
0, 384, total, 365
0, 385, total, 407
0, 386, total, 411
0, 387, total, 414
0, 388, total, 416
0, 389, total, 405
0, 390, total, 428
0, 391, total, 470
0, 392, total, 499
0, 393, total, 506
0, 394, total, 520
0, 395, total, 511
0, 396, total, 513
0, 397, total, 527
0, 398, total, 561
0, 399, total, 597
0, 400, total, 602
0, 401, total, 622
0, 402, total, 642
0, 403, total, 638
0, 404, total, 646
0, 405, total, 684
0, 406, total, 732
0, 407, total, 745
0, 408, total, 754
0, 409, total, 763
0, 410, total, 778
0, 411, total, 776
0, 412, total, 823
0, 413, total, 870
0, 414, total, 880
0, 415, total, 898
0, 416, total, 917
0, 417, total, 919
0, 418, total, 931
0, 419, total, 973
0, 420, total, 1029
0, 421, total, 1040
0, 422, total, 1054
0, 423, total, 1053
0, 424, total, 1057
0, 425, total, 1080
0, 426, total, 1128
0, 427, total, 1155
0, 428, total, 1171
0, 429, total, 1187
0, 430, total, 1210
0, 431, total, 1211
0, 432, total, 1219
0, 433, total, 1263
0, 434, total, 1300
0, 435, total, 1302
0, 436, total, 1321
0, 437, total, 1340
0, 438, total, 1341
0, 439, total, 1342
0, 440, total, 1383
0, 441, total, 1419
0, 442, total, 1438
0, 443, total, 1438
0, 444, total, 1445
0, 445, total, 1456
0, 446, total, 1447
0, 447, total, 1486
0, 448, total, 1519
0, 449, total, 1528
0, 450, total, 1527
0, 451, total, 1527
0, 452, total, 1532
0, 453, total, 1546
0, 454, total, 1576
0, 455, total, 1601
0, 456, total, 1606
0, 457, total, 1605
0, 458, total, 1601
0, 459, total, 1606
0, 460, total, 1599
0, 461, total, 1625
0, 462, total, 1649
0, 463, total, 1637
0, 464, total, 1631
0, 465, total, 1621
0, 466, total, 1610
0, 467, total, 1617
0, 468, total, 1652
0, 469, total, 1692
0, 470, total, 1690
0, 471, total, 1685
0, 472, total, 1685
0, 473, total, 1688
0, 474, total, 1688
0, 475, total, 1719
0, 476, total, 1755
0, 477, total, 1753
0, 478, total, 1750
0, 479, total, 1759
0, 480, total, 1756
0, 481, total, 1758
0, 482, total, 1790
0, 483, total, 1818
0, 484, total, 1810
0, 485, total, 1810
0, 486, total, 1815
0, 487, total, 1812
0, 488, total, 1816
0, 489, total, 1849
0, 490, total, 1874
0, 491, total, 1879
0, 492, total, 1873
0, 493, total, 1869
0, 494, total, 1858
0, 495, total, 1833
0, 496, total, 1858
0, 497, total, 1886
0, 498, total, 1868
0, 499, total, 1856
0, 500, total, 1834
0, 501, total, 1833
0, 502, total, 1817
0, 503, total, 1849
0, 504, total, 1870
0, 505, total, 1865
0, 506, total, 1851
0, 507, total, 1830
0, 508, total, 1817
0, 509, total, 1796
0, 510, total, 1808
0, 511, total, 1831
0, 512, total, 1825
0, 513, total, 1814
0, 514, total, 1799
0, 515, total, 1783
0, 516, total, 1779
0, 517, total, 1796
0, 518, total, 1812
0, 519, total, 1798
0, 520, total, 1791
0, 521, total, 1780
0, 522, total, 1772
0, 523, total, 1737
0, 524, total, 1754
0, 525, total, 1777
0, 526, total, 1759
0, 527, total, 1735
0, 528, total, 1722
0, 529, total, 1707
0, 530, total, 1686
0, 531, total, 1704
0, 532, total, 1723
0, 533, total, 1707
0, 534, total, 1692
0, 535, total, 1658
0, 536, total, 1646
0, 537, total, 1628
0, 538, total, 1640
0, 539, total, 1651
0, 540, total, 1634
0, 541, total, 1617
0, 542, total, 1594
0, 543, total, 1564
0, 544, total, 1544
0, 545, total, 1565
0, 546, total, 1578
0, 547, total, 1564
0, 548, total, 1536
0, 549, total, 1511
0, 550, total, 1481
0, 551, total, 1468
0, 552, total, 1478
0, 553, total, 1483
0, 554, total, 1456
0, 555, total, 1441
0, 556, total, 1411
0, 557, total, 1384
0, 558, total, 1349
0, 559, total, 1356
0, 560, total, 1361
0, 561, total, 1331
0, 562, total, 1304
0, 563, total, 1283
0, 564, total, 1260
0, 565, total, 1233
0, 566, total, 1242
0, 567, total, 1252
0, 568, total, 1229
0, 569, total, 1216
0, 570, total, 1191
0, 571, total, 1159
0, 572, total, 1120
0, 573, total, 1123
0, 574, total, 1127
0, 575, total, 1095
0, 576, total, 1061
0, 577, total, 1026
0, 578, total, 988
0, 579, total, 963
0, 580, total, 967
0, 581, total, 969
0, 582, total, 935
0, 583, total, 913
0, 584, total, 894
0, 585, total, 873
0, 586, total, 839
0, 587, total, 845
0, 588, total, 849
0, 589, total, 825
0, 590, total, 804
0, 591, total, 775
0, 592, total, 752
0, 593, total, 729
0, 594, total, 735
0, 595, total, 750
0, 596, total, 735
0, 597, total, 708
0, 598, total, 689
0, 599, total, 661
0, 600, total, 631
0, 601, total, 641
0, 602, total, 657
0, 603, total, 642
0, 604, total, 620
0, 605, total, 601
0, 606, total, 580
0, 607, total, 560
0, 608, total, 574
0, 609, total, 590
0, 610, total, 567
0, 611, total, 549
0, 612, total, 529
0, 613, total, 502
0, 614, total, 481
0, 615, total, 494
0, 616, total, 513
0, 617, total, 504
0, 618, total, 484
0, 619, total, 475
0, 620, total, 453
0, 621, total, 446
0, 622, total, 457
0, 623, total, 469
0, 624, total, 454
0, 625, total, 437
0, 626, total, 423
0, 627, total, 395
0, 628, total, 385
0, 629, total, 396
0, 630, total, 413
0, 631, total, 387
0, 632, total, 374
0, 633, total, 358
0, 634, total, 341
0, 635, total, 327
0, 636, total, 349
0, 637, total, 370
0, 638, total, 354
0, 639, total, 340
0, 640, total, 332
0, 641, total, 303
0, 642, total, 290
0, 643, total, 311
0, 644, total, 332
0, 645, total, 316
0, 646, total, 308
0, 647, total, 307
0, 648, total, 284
0, 649, total, 274
0, 650, total, 293
0, 651, total, 314
0, 652, total, 307
0, 653, total, 296
0, 654, total, 300
0, 655, total, 286
0, 656, total, 269
0, 657, total, 294
0, 658, total, 326
0, 659, total, 305
0, 660, total, 292
0, 661, total, 297
0, 662, total, 290
0, 663, total, 288
0, 664, total, 311
0, 665, total, 329
0, 666, total, 321
0, 667, total, 328
0, 668, total, 324
0, 669, total, 309
0, 670, total, 303
0, 671, total, 336
0, 672, total, 376
0, 673, total, 372
0, 674, total, 361
0, 675, total, 371
0, 676, total, 365
0, 677, total, 367
0, 678, total, 385
0, 679, total, 424
0, 680, total, 430
0, 681, total, 422
0, 682, total, 426
0, 683, total, 418
0, 684, total, 420
0, 685, total, 464
0, 686, total, 495
0, 687, total, 521
0, 688, total, 536
0, 689, total, 535
0, 690, total, 525
0, 691, total, 528
0, 692, total, 558
0, 693, total, 588
0, 694, total, 589
0, 695, total, 589
0, 696, total, 587
0, 697, total, 595
0, 698, total, 594
0, 699, total, 627
0, 700, total, 652
0, 701, total, 652
0, 702, total, 653
0, 703, total, 651
0, 704, total, 648
0, 705, total, 646
0, 706, total, 682
0, 707, total, 710
0, 708, total, 733
0, 709, total, 744
0, 710, total, 744
0, 711, total, 752
0, 712, total, 756
0, 713, total, 799
0, 714, total, 833
0, 715, total, 851
0, 716, total, 862
0, 717, total, 860
0, 718, total, 857
0, 719, total, 859
0, 720, total, 904
0, 721, total, 960
0, 722, total, 985
0, 723, total, 1030
0, 724, total, 1077
0, 725, total, 1092
0, 726, total, 1099
0, 727, total, 1152
0, 728, total, 1213
0, 729, total, 1237
0, 730, total, 1260
0, 731, total, 1311
0, 732, total, 1329
0, 733, total, 1333
0, 734, total, 1370
0, 735, total, 1437
0, 736, total, 1453
0, 737, total, 1486
0, 738, total, 1522
0, 739, total, 1549
0, 740, total, 1559
0, 741, total, 1595
0, 742, total, 1659
0, 743, total, 1688
0, 744, total, 1702
0, 745, total, 1740
0, 746, total, 1759
0, 747, total, 1760
0, 748, total, 1785
0, 749, total, 1852
0, 750, total, 1870
0, 751, total, 1900
0, 752, total, 1903
0, 753, total, 1928
0, 754, total, 1919
0, 755, total, 1961
0, 756, total, 2034
0, 757, total, 2054
0, 758, total, 2083
0, 759, total, 2092
0, 760, total, 2113
0, 761, total, 2107
0, 762, total, 2128
0, 763, total, 2187
0, 764, total, 2216
0, 765, total, 2243
0, 766, total, 2277
0, 767, total, 2303
0, 768, total, 2295
0, 769, total, 2326
0, 770, total, 2378
0, 771, total, 2406
0, 772, total, 2435
0, 773, total, 2438
0, 774, total, 2466
0, 775, total, 2461
0, 776, total, 2482
0, 777, total, 2536
0, 778, total, 2554
0, 779, total, 2585
0, 780, total, 2598
0, 781, total, 2615
0, 782, total, 2608
0, 783, total, 2634
0, 784, total, 2683
0, 785, total, 2716
0, 786, total, 2719
0, 787, total, 2730
0, 788, total, 2752
0, 789, total, 2744
0, 790, total, 2765
0, 791, total, 2821
0, 792, total, 2836
0, 793, total, 2869
0, 794, total, 2883
0, 795, total, 2906
0, 796, total, 2904
0, 797, total, 2918
0, 798, total, 2960
0, 799, total, 2970
0, 800, total, 2971
0, 801, total, 2990
0, 802, total, 3000
0, 803, total, 2994
0, 804, total, 3018
0, 805, total, 3052
0, 806, total, 3055
0, 807, total, 3055
0, 808, total, 3059
0, 809, total, 3070
0, 810, total, 3047
0, 811, total, 3070
0, 812, total, 3125
0, 813, total, 3134
0, 814, total, 3136
0, 815, total, 3155
0, 816, total, 3159
0, 817, total, 3136
0, 818, total, 3156
0, 819, total, 3200
0, 820, total, 3205
0, 821, total, 3204
0, 822, total, 3214
0, 823, total, 3214
0, 824, total, 3189
0, 825, total, 3199
0, 826, total, 3238
0, 827, total, 3249
0, 828, total, 3263
0, 829, total, 3262
0, 830, total, 3260
0, 831, total, 3236
0, 832, total, 3251
0, 833, total, 3284
0, 834, total, 3289
0, 835, total, 3297
0, 836, total, 3295
0, 837, total, 3300
0, 838, total, 3279
0, 839, total, 3288
0, 840, total, 3327
0, 841, total, 3313
0, 842, total, 3307
0, 843, total, 3314
0, 844, total, 3309
0, 845, total, 3284
0, 846, total, 3300
0, 847, total, 3326
0, 848, total, 3334
0, 849, total, 3339
0, 850, total, 3332
0, 851, total, 3333
0, 852, total, 3302
0, 853, total, 3310
0, 854, total, 3340
0, 855, total, 3349
0, 856, total, 3339
0, 857, total, 3353
0, 858, total, 3360
0, 859, total, 3329
0, 860, total, 3334
0, 861, total, 3378
0, 862, total, 3375
0, 863, total, 3378
0, 864, total, 3386
0, 865, total, 3378
0, 866, total, 3334
0, 867, total, 3339
0, 868, total, 3364
0, 869, total, 3365
0, 870, total, 3376
0, 871, total, 3371
0, 872, total, 3357
0, 873, total, 3332
0, 874, total, 3334
0, 875, total, 3365
0, 876, total, 3364
0, 877, total, 3354
0, 878, total, 3332
0, 879, total, 3342
0, 880, total, 3310
0, 881, total, 3313
0, 882, total, 3332
0, 883, total, 3322
0, 884, total, 3321
0, 885, total, 3305
0, 886, total, 3293
0, 887, total, 3263
0, 888, total, 3264
0, 889, total, 3288
0, 890, total, 3280
0, 891, total, 3267
0, 892, total, 3261
0, 893, total, 3265
0, 894, total, 3232
0, 895, total, 3232
0, 896, total, 3266
0, 897, total, 3264
0, 898, total, 3254
0, 899, total, 3244
0, 900, total, 3236
0, 901, total, 3199
0, 902, total, 3201
0, 903, total, 3232
0, 904, total, 3229
0, 905, total, 3231
0, 906, total, 3223
0, 907, total, 3207
0, 908, total, 3177
0, 909, total, 3179
0, 910, total, 3215
0, 911, total, 3209
0, 912, total, 3197
0, 913, total, 3202
0, 914, total, 3205
0, 915, total, 3168
0, 916, total, 3170
0, 917, total, 3201
0, 918, total, 3191
0, 919, total, 3192
0, 920, total, 3186
0, 921, total, 3189
0, 922, total, 3155
0, 923, total, 3159
0, 924, total, 3185
0, 925, total, 3187
0, 926, total, 3178
0, 927, total, 3180
0, 928, total, 3164
0, 929, total, 3138
0, 930, total, 3139
0, 931, total, 3167
0, 932, total, 3167
0, 933, total, 3144
0, 934, total, 3131
0, 935, total, 3123
0, 936, total, 3098
0, 937, total, 3103
0, 938, total, 3136
0, 939, total, 3142
0, 940, total, 3150
0, 941, total, 3144
0, 942, total, 3134
0, 943, total, 3112
0, 944, total, 3112
0, 945, total, 3139
0, 946, total, 3132
0, 947, total, 3122
0, 948, total, 3121
0, 949, total, 3119
0, 950, total, 3087
0, 951, total, 3089
0, 952, total, 3120
0, 953, total, 3116
0, 954, total, 3105
0, 955, total, 3107
0, 956, total, 3109
0, 957, total, 3079
0, 958, total, 3081
0, 959, total, 3115
0, 960, total, 3123
0, 961, total, 3131
0, 962, total, 3138
0, 963, total, 3139
0, 964, total, 3104
0, 965, total, 3105
0, 966, total, 3133
0, 967, total, 3135
0, 968, total, 3140
0, 969, total, 3133
0, 970, total, 3131
0, 971, total, 3104
0, 972, total, 3106
0, 973, total, 3131
0, 974, total, 3127
0, 975, total, 3120
0, 976, total, 3117
0, 977, total, 3116
0, 978, total, 3087
0, 979, total, 3088
0, 980, total, 3110
0, 981, total, 3107
0, 982, total, 3109
0, 983, total, 3098
0, 984, total, 3093
0, 985, total, 3062
0, 986, total, 3062
0, 987, total, 3095
0, 988, total, 3090
0, 989, total, 3108
0, 990, total, 3111
0, 991, total, 3114
0, 992, total, 3083
0, 993, total, 3087
0, 994, total, 3120
0, 995, total, 3114
0, 996, total, 3121
0, 997, total, 3117
0, 998, total, 3118
0, 999, total, 3091
0, 1000, total, 3094
0, 1001, total, 3123
0, 1002, total, 3126
0, 1003, total, 3130
0, 1004, total, 3122
0, 1005, total, 3107
0, 1006, total, 3077
0, 1007, total, 3079
0, 1008, total, 3105
0, 1009, total, 3102
0, 1010, total, 3096
0, 1011, total, 3094
0, 1012, total, 3093
0, 1013, total, 3066
0, 1014, total, 3067
0, 1015, total, 3100
0, 1016, total, 3098
0, 1017, total, 3113
0, 1018, total, 3124
0, 1019, total, 3125
0, 1020, total, 3107
0, 1021, total, 3110
0, 1022, total, 3137
0, 1023, total, 3144
0, 1024, total, 3146
0, 1025, total, 3144
0, 1026, total, 3141
0, 1027, total, 3104
0, 1028, total, 3107
0, 1029, total, 3137
0, 1030, total, 3127
0, 1031, total, 3122
0, 1032, total, 3126
0, 1033, total, 3110
0, 1034, total, 3080
0, 1035, total, 3082
0, 1036, total, 3108
0, 1037, total, 3107
0, 1038, total, 3090
0, 1039, total, 3085
0, 1040, total, 3073
0, 1041, total, 3038
0, 1042, total, 3040
0, 1043, total, 3068
0, 1044, total, 3067
0, 1045, total, 3058
0, 1046, total, 3047
0, 1047, total, 3045
0, 1048, total, 3016
0, 1049, total, 3018
0, 1050, total, 3039
0, 1051, total, 3022
0, 1052, total, 3022
0, 1053, total, 3026
0, 1054, total, 3011
0, 1055, total, 2987
0, 1056, total, 2990
0, 1057, total, 3014
0, 1058, total, 3013
0, 1059, total, 3003
0, 1060, total, 2997
0, 1061, total, 2987
0, 1062, total, 2967
0, 1063, total, 2974
0, 1064, total, 3003
0, 1065, total, 3004
0, 1066, total, 2993
0, 1067, total, 2988
0, 1068, total, 2986
0, 1069, total, 2956
0, 1070, total, 2957
0, 1071, total, 2982
0, 1072, total, 2985
0, 1073, total, 2968
0, 1074, total, 2971
0, 1075, total, 2973
0, 1076, total, 2940
0, 1077, total, 2941
0, 1078, total, 2969
0, 1079, total, 2977
0, 1080, total, 2975
0, 1081, total, 2978
0, 1082, total, 2973
0, 1083, total, 2935
0, 1084, total, 2936
0, 1085, total, 2961
0, 1086, total, 2952
0, 1087, total, 2939
0, 1088, total, 2926
0, 1089, total, 2911
0, 1090, total, 2883
0, 1091, total, 2885
0, 1092, total, 2903
0, 1093, total, 2903
0, 1094, total, 2894
0, 1095, total, 2892
0, 1096, total, 2886
0, 1097, total, 2853
0, 1098, total, 2856
0, 1099, total, 2896
0, 1100, total, 2901
0, 1101, total, 2882
0, 1102, total, 2876
0, 1103, total, 2867
0, 1104, total, 2832
0, 1105, total, 2833
0, 1106, total, 2856
0, 1107, total, 2854
0, 1108, total, 2853
0, 1109, total, 2856
0, 1110, total, 2833
0, 1111, total, 2788
0, 1112, total, 2790
0, 1113, total, 2824
0, 1114, total, 2826
0, 1115, total, 2838
0, 1116, total, 2832
0, 1117, total, 2821
0, 1118, total, 2787
0, 1119, total, 2788
0, 1120, total, 2808
0, 1121, total, 2800
0, 1122, total, 2795
0, 1123, total, 2797
0, 1124, total, 2788
0, 1125, total, 2759
0, 1126, total, 2761
0, 1127, total, 2791
0, 1128, total, 2796
0, 1129, total, 2792
0, 1130, total, 2786
0, 1131, total, 2777
0, 1132, total, 2732
0, 1133, total, 2735
0, 1134, total, 2763
0, 1135, total, 2757
0, 1136, total, 2755
0, 1137, total, 2752
0, 1138, total, 2732
0, 1139, total, 2707
0, 1140, total, 2710
0, 1141, total, 2730
0, 1142, total, 2723
0, 1143, total, 2723
0, 1144, total, 2721
0, 1145, total, 2714
0, 1146, total, 2678
0, 1147, total, 2681
0, 1148, total, 2711
0, 1149, total, 2691
0, 1150, total, 2688
0, 1151, total, 2688
0, 1152, total, 2685
0, 1153, total, 2656
0, 1154, total, 2656
0, 1155, total, 2683
0, 1156, total, 2679
0, 1157, total, 2672
0, 1158, total, 2669
0, 1159, total, 2652
0, 1160, total, 2620
0, 1161, total, 2623
0, 1162, total, 2652
0, 1163, total, 2657
0, 1164, total, 2646
0, 1165, total, 2638
0, 1166, total, 2643
0, 1167, total, 2605
0, 1168, total, 2607
0, 1169, total, 2631
0, 1170, total, 2621
0, 1171, total, 2610
0, 1172, total, 2598
0, 1173, total, 2590
0, 1174, total, 2554
0, 1175, total, 2555
0, 1176, total, 2582
0, 1177, total, 2574
0, 1178, total, 2573
0, 1179, total, 2562
0, 1180, total, 2562
0, 1181, total, 2532
0, 1182, total, 2535
0, 1183, total, 2568
0, 1184, total, 2566
0, 1185, total, 2565
0, 1186, total, 2574
0, 1187, total, 2570
0, 1188, total, 2537
0, 1189, total, 2539
0, 1190, total, 2566
0, 1191, total, 2558
0, 1192, total, 2546
0, 1193, total, 2536
0, 1194, total, 2529
0, 1195, total, 2497
0, 1196, total, 2500
0, 1197, total, 2529
0, 1198, total, 2528
0, 1199, total, 2520
0, 1200, total, 2522
0, 1201, total, 2513
0, 1202, total, 2477
0, 1203, total, 2478
0, 1204, total, 2502
0, 1205, total, 2489
0, 1206, total, 2481
0, 1207, total, 2485
0, 1208, total, 2474
0, 1209, total, 2441
0, 1210, total, 2443
0, 1211, total, 2472
0, 1212, total, 2462
0, 1213, total, 2438
0, 1214, total, 2432
0, 1215, total, 2420
0, 1216, total, 2383
0, 1217, total, 2384
0, 1218, total, 2418
0, 1219, total, 2422
0, 1220, total, 2414
0, 1221, total, 2407
0, 1222, total, 2401
0, 1223, total, 2378
0, 1224, total, 2378
0, 1225, total, 2403
0, 1226, total, 2393
0, 1227, total, 2404
0, 1228, total, 2405
0, 1229, total, 2397
0, 1230, total, 2362
0, 1231, total, 2365
0, 1232, total, 2398
0, 1233, total, 2395
0, 1234, total, 2396
0, 1235, total, 2397
0, 1236, total, 2387
0, 1237, total, 2353
0, 1238, total, 2356
0, 1239, total, 2383
0, 1240, total, 2380
0, 1241, total, 2375
0, 1242, total, 2362
0, 1243, total, 2367
0, 1244, total, 2326
0, 1245, total, 2327
0, 1246, total, 2357
0, 1247, total, 2362
0, 1248, total, 2347
0, 1249, total, 2338
0, 1250, total, 2331
0, 1251, total, 2301
0, 1252, total, 2304
0, 1253, total, 2335
0, 1254, total, 2332
0, 1255, total, 2339
0, 1256, total, 2330
0, 1257, total, 2330
0, 1258, total, 2302
0, 1259, total, 2305
0, 1260, total, 2334
0, 1261, total, 2335
0, 1262, total, 2331
0, 1263, total, 2336
0, 1264, total, 2324
0, 1265, total, 2294
0, 1266, total, 2295
0, 1267, total, 2318
0, 1268, total, 2319
0, 1269, total, 2316
0, 1270, total, 2321
0, 1271, total, 2311
0, 1272, total, 2275
0, 1273, total, 2276
0, 1274, total, 2315
0, 1275, total, 2322
0, 1276, total, 2327
0, 1277, total, 2325
