Replication, Day, Queued To, Queue Amount
1, 774, total, 1247
1, 775, total, 1200
1, 776, total, 1256
1, 777, total, 1390
1, 778, total, 1403
1, 779, total, 1401
1, 780, total, 1407
1, 781, total, 1426
1, 782, total, 1373
1, 783, total, 1424
1, 784, total, 1563
1, 785, total, 1552
1, 786, total, 1556
1, 787, total, 1546
1, 788, total, 1545
1, 789, total, 1483
1, 790, total, 1534
1, 791, total, 1676
1, 792, total, 1710
1, 793, total, 1702
1, 794, total, 1693
1, 795, total, 1687
1, 796, total, 1637
1, 797, total, 1679
1, 798, total, 1818
1, 799, total, 1843
1, 800, total, 1841
1, 801, total, 1839
1, 802, total, 1847
1, 803, total, 1791
1, 804, total, 1844
1, 805, total, 1980
1, 806, total, 2001
1, 807, total, 1988
1, 808, total, 1995
1, 809, total, 1972
1, 810, total, 1928
1, 811, total, 1968
1, 812, total, 2132
1, 813, total, 2108
1, 814, total, 2151
1, 815, total, 2142
1, 816, total, 2140
1, 817, total, 2089
1, 818, total, 2133
1, 819, total, 2260
1, 820, total, 2270
1, 821, total, 2317
1, 822, total, 2333
1, 823, total, 2316
1, 824, total, 2240
1, 825, total, 2285
1, 826, total, 2418
1, 827, total, 2455
1, 828, total, 2466
1, 829, total, 2463
1, 830, total, 2457
1, 831, total, 2417
1, 832, total, 2466
1, 833, total, 2598
1, 834, total, 2623
1, 835, total, 2609
1, 836, total, 2607
1, 837, total, 2603
1, 838, total, 2576
1, 839, total, 2630
1, 840, total, 2736
1, 841, total, 2787
1, 842, total, 2792
1, 843, total, 2818
1, 844, total, 2801
1, 845, total, 2750
1, 846, total, 2802
1, 847, total, 2922
1, 848, total, 2971
1, 849, total, 2981
1, 850, total, 2985
1, 851, total, 2987
1, 852, total, 2958
1, 853, total, 3008
1, 854, total, 3155
1, 855, total, 3173
1, 856, total, 3179
1, 857, total, 3155
1, 858, total, 3145
1, 859, total, 3099
1, 860, total, 3140
1, 861, total, 3264
1, 862, total, 3306
1, 863, total, 3313
1, 864, total, 3351
1, 865, total, 3341
1, 866, total, 3295
1, 867, total, 3343
1, 868, total, 3476
1, 869, total, 3528
1, 870, total, 3530
1, 871, total, 3534
1, 872, total, 3533
1, 873, total, 3495
1, 874, total, 3542
1, 875, total, 3686
1, 876, total, 3708
1, 877, total, 3721
1, 878, total, 3728
1, 879, total, 3740
1, 880, total, 3705
1, 881, total, 3752
1, 882, total, 3899
1, 883, total, 3925
1, 884, total, 3930
1, 885, total, 3941
1, 886, total, 3925
1, 887, total, 3885
1, 888, total, 3930
1, 889, total, 4059
1, 890, total, 4105
1, 891, total, 4133
1, 892, total, 4157
1, 893, total, 4167
1, 894, total, 4093
1, 895, total, 4137
1, 896, total, 4282
1, 897, total, 4311
1, 898, total, 4303
1, 899, total, 4310
1, 900, total, 4313
1, 901, total, 4262
1, 902, total, 4314
1, 903, total, 4445
1, 904, total, 4493
1, 905, total, 4540
1, 906, total, 4538
1, 907, total, 4525
1, 908, total, 4466
1, 909, total, 4521
1, 910, total, 4637
1, 911, total, 4674
1, 912, total, 4720
1, 913, total, 4733
1, 914, total, 4747
1, 915, total, 4696
1, 916, total, 4749
1, 917, total, 4892
1, 918, total, 4926
1, 919, total, 4939
1, 920, total, 4947
1, 921, total, 4950
1, 922, total, 4874
1, 923, total, 4924
1, 924, total, 5062
1, 925, total, 5116
1, 926, total, 5125
1, 927, total, 5126
1, 928, total, 5103
1, 929, total, 5048
1, 930, total, 5099
1, 931, total, 5236
1, 932, total, 5266
1, 933, total, 5292
1, 934, total, 5310
1, 935, total, 5293
1, 936, total, 5245
1, 937, total, 5295
1, 938, total, 5422
1, 939, total, 5442
1, 940, total, 5447
1, 941, total, 5465
1, 942, total, 5444
1, 943, total, 5407
1, 944, total, 5452
1, 945, total, 5575
1, 946, total, 5595
1, 947, total, 5621
1, 948, total, 5640
1, 949, total, 5652
1, 950, total, 5609
1, 951, total, 5656
1, 952, total, 5811
1, 953, total, 5827
1, 954, total, 5846
1, 955, total, 5838
1, 956, total, 5845
1, 957, total, 5791
1, 958, total, 5848
1, 959, total, 5974
1, 960, total, 6021
1, 961, total, 6058
1, 962, total, 6065
1, 963, total, 6059
1, 964, total, 6012
1, 965, total, 6071
1, 966, total, 6227
1, 967, total, 6252
1, 968, total, 6262
1, 969, total, 6258
1, 970, total, 6282
1, 971, total, 6236
1, 972, total, 6290
1, 973, total, 6441
1, 974, total, 6465
1, 975, total, 6489
1, 976, total, 6498
1, 977, total, 6509
1, 978, total, 6467
1, 979, total, 6514
1, 980, total, 6644
1, 981, total, 6686
1, 982, total, 6681
1, 983, total, 6662
1, 984, total, 6656
1, 985, total, 6615
1, 986, total, 6665
1, 987, total, 6794
1, 988, total, 6803
1, 989, total, 6840
1, 990, total, 6851
1, 991, total, 6835
1, 992, total, 6788
1, 993, total, 6837
1, 994, total, 6974
1, 995, total, 7030
1, 996, total, 7048
1, 997, total, 7044
1, 998, total, 7042
1, 999, total, 7007
1, 1000, total, 7067
1, 1001, total, 7208
1, 1002, total, 7257
1, 1003, total, 7286
1, 1004, total, 7280
1, 1005, total, 7265
1, 1006, total, 7225
1, 1007, total, 7269
1, 1008, total, 7421
1, 1009, total, 7434
1, 1010, total, 7462
1, 1011, total, 7459
1, 1012, total, 7449
1, 1013, total, 7390
1, 1014, total, 7437
1, 1015, total, 7605
1, 1016, total, 7654
1, 1017, total, 7671
1, 1018, total, 7657
1, 1019, total, 7671
1, 1020, total, 7629
1, 1021, total, 7672
1, 1022, total, 7792
1, 1023, total, 7811
1, 1024, total, 7819
1, 1025, total, 7837
1, 1026, total, 7859
1, 1027, total, 7809
1, 1028, total, 7854
1, 1029, total, 8013
1, 1030, total, 8052
1, 1031, total, 8081
1, 1032, total, 8093
1, 1033, total, 8088
1, 1034, total, 8044
1, 1035, total, 8095
1, 1036, total, 8223
1, 1037, total, 8259
1, 1038, total, 8272
1, 1039, total, 8283
1, 1040, total, 8274
1, 1041, total, 8218
1, 1042, total, 8262
1, 1043, total, 8384
1, 1044, total, 8428
1, 1045, total, 8429
1, 1046, total, 8443
1, 1047, total, 8453
1, 1048, total, 8414
1, 1049, total, 8457
1, 1050, total, 8584
1, 1051, total, 8632
1, 1052, total, 8662
1, 1053, total, 8687
1, 1054, total, 8685
1, 1055, total, 8652
1, 1056, total, 8707
1, 1057, total, 8831
1, 1058, total, 8866
1, 1059, total, 8902
1, 1060, total, 8912
1, 1061, total, 8912
1, 1062, total, 8872
1, 1063, total, 8924
1, 1064, total, 9055
1, 1065, total, 9076
1, 1066, total, 9076
1, 1067, total, 9071
1, 1068, total, 9079
1, 1069, total, 9021
1, 1070, total, 9076
1, 1071, total, 9203
1, 1072, total, 9236
1, 1073, total, 9276
1, 1074, total, 9251
1, 1075, total, 9240
1, 1076, total, 9177
1, 1077, total, 9222
1, 1078, total, 9356
1, 1079, total, 9404
1, 1080, total, 9470
1, 1081, total, 9471
1, 1082, total, 9452
1, 1083, total, 9386
1, 1084, total, 9441
1, 1085, total, 9576
1, 1086, total, 9602
1, 1087, total, 9636
1, 1088, total, 9659
1, 1089, total, 9651
1, 1090, total, 9602
1, 1091, total, 9655
1, 1092, total, 9807
1, 1093, total, 9824
1, 1094, total, 9841
1, 1095, total, 9860
1, 1096, total, 9858
1, 1097, total, 9787
1, 1098, total, 9832
1, 1099, total, 9970
1, 1100, total, 10017
1, 1101, total, 10034
1, 1102, total, 10049
1, 1103, total, 10046
1, 1104, total, 9980
1, 1105, total, 10031
1, 1106, total, 10159
1, 1107, total, 10204
1, 1108, total, 10266
1, 1109, total, 10307
1, 1110, total, 10300
1, 1111, total, 10261
1, 1112, total, 10312
1, 1113, total, 10464
1, 1114, total, 10510
1, 1115, total, 10551
1, 1116, total, 10570
1, 1117, total, 10557
1, 1118, total, 10511
1, 1119, total, 10558
1, 1120, total, 10697
1, 1121, total, 10733
1, 1122, total, 10733
1, 1123, total, 10732
1, 1124, total, 10743
1, 1125, total, 10704
1, 1126, total, 10750
1, 1127, total, 10877
1, 1128, total, 10904
1, 1129, total, 10952
1, 1130, total, 10983
1, 1131, total, 10982
1, 1132, total, 10915
1, 1133, total, 10962
1, 1134, total, 11091
1, 1135, total, 11105
1, 1136, total, 11131
1, 1137, total, 11129
1, 1138, total, 11107
1, 1139, total, 11061
1, 1140, total, 11103
1, 1141, total, 11242
1, 1142, total, 11282
1, 1143, total, 11290
1, 1144, total, 11300
1, 1145, total, 11322
1, 1146, total, 11273
1, 1147, total, 11334
1, 1148, total, 11476
1, 1149, total, 11491
1, 1150, total, 11522
1, 1151, total, 11521
1, 1152, total, 11528
1, 1153, total, 11471
1, 1154, total, 11525
1, 1155, total, 11661
1, 1156, total, 11711
1, 1157, total, 11734
1, 1158, total, 11737
1, 1159, total, 11744
1, 1160, total, 11707
1, 1161, total, 11764
1, 1162, total, 11902
1, 1163, total, 11922
1, 1164, total, 11936
1, 1165, total, 11941
1, 1166, total, 11942
1, 1167, total, 11873
1, 1168, total, 11928
1, 1169, total, 12062
1, 1170, total, 12087
1, 1171, total, 12061
1, 1172, total, 12063
1, 1173, total, 12071
1, 1174, total, 12011
1, 1175, total, 12056
1, 1176, total, 12204
1, 1177, total, 12230
1, 1178, total, 12262
1, 1179, total, 12261
1, 1180, total, 12266
1, 1181, total, 12217
1, 1182, total, 12262
1, 1183, total, 12393
1, 1184, total, 12431
1, 1185, total, 12463
1, 1186, total, 12480
1, 1187, total, 12494
1, 1188, total, 12441
1, 1189, total, 12492
1, 1190, total, 12628
1, 1191, total, 12667
1, 1192, total, 12683
1, 1193, total, 12674
1, 1194, total, 12655
1, 1195, total, 12592
1, 1196, total, 12639
1, 1197, total, 12778
1, 1198, total, 12825
1, 1199, total, 12857
1, 1200, total, 12836
1, 1201, total, 12829
1, 1202, total, 12772
1, 1203, total, 12826
1, 1204, total, 12971
1, 1205, total, 12993
1, 1206, total, 13003
1, 1207, total, 12998
1, 1208, total, 12995
1, 1209, total, 12930
1, 1210, total, 12979
1, 1211, total, 13097
1, 1212, total, 13127
1, 1213, total, 13153
1, 1214, total, 13151
1, 1215, total, 13156
1, 1216, total, 13103
1, 1217, total, 13157
1, 1218, total, 13294
1, 1219, total, 13355
1, 1220, total, 13349
1, 1221, total, 13370
1, 1222, total, 13362
1, 1223, total, 13336
1, 1224, total, 13390
1, 1225, total, 13506
1, 1226, total, 13563
1, 1227, total, 13605
1, 1228, total, 13604
1, 1229, total, 13601
1, 1230, total, 13550
1, 1231, total, 13605
1, 1232, total, 13737
1, 1233, total, 13786
1, 1234, total, 13818
1, 1235, total, 13805
1, 1236, total, 13822
1, 1237, total, 13775
1, 1238, total, 13827
1, 1239, total, 13952
1, 1240, total, 13963
1, 1241, total, 14011
1, 1242, total, 13979
1, 1243, total, 14007
1, 1244, total, 13966
1, 1245, total, 14016
1, 1246, total, 14139
1, 1247, total, 14194
1, 1248, total, 14207
1, 1249, total, 14211
1, 1250, total, 14216
1, 1251, total, 14180
1, 1252, total, 14233
1, 1253, total, 14369
1, 1254, total, 14398
1, 1255, total, 14412
1, 1256, total, 14410
1, 1257, total, 14396
1, 1258, total, 14342
1, 1259, total, 14405
1, 1260, total, 14541
1, 1261, total, 14600
1, 1262, total, 14607
1, 1263, total, 14615
1, 1264, total, 14596
1, 1265, total, 14548
1, 1266, total, 14595
1, 1267, total, 14740
1, 1268, total, 14777
1, 1269, total, 14788
1, 1270, total, 14802
1, 1271, total, 14793
1, 1272, total, 14738
1, 1273, total, 14783
1, 1274, total, 14925
1, 1275, total, 14937
1, 1276, total, 14974
1, 1277, total, 14976
1, 1278, total, 14986
1, 1279, total, 14941
1, 1280, total, 14992
1, 1281, total, 15102
1, 1282, total, 15129
1, 1283, total, 15185
1, 1284, total, 15214
1, 1285, total, 15211
1, 1286, total, 15150
1, 1287, total, 15208
1, 1288, total, 15345
1, 1289, total, 15385
1, 1290, total, 15405
1, 1291, total, 15408
1, 1292, total, 15397
1, 1293, total, 15332
1, 1294, total, 15374
1, 1295, total, 15487
1, 1296, total, 15501
1, 1297, total, 15547
1, 1298, total, 15557
1, 1299, total, 15546
1, 1300, total, 15469
1, 1301, total, 15515
1, 1302, total, 15645
1, 1303, total, 15671
1, 1304, total, 15715
1, 1305, total, 15703
1, 1306, total, 15706
1, 1307, total, 15642
1, 1308, total, 15684
1, 1309, total, 15838
1, 1310, total, 15867
1, 1311, total, 15887
1, 1312, total, 15893
1, 1313, total, 15895
1, 1314, total, 15833
1, 1315, total, 15891
1, 1316, total, 16007
1, 1317, total, 16023
1, 1318, total, 16030
1, 1319, total, 16045
1, 1320, total, 16062
1, 1321, total, 16013
1, 1322, total, 16066
1, 1323, total, 16217
1, 1324, total, 16238
1, 1325, total, 16232
1, 1326, total, 16217
1, 1327, total, 16210
1, 1328, total, 16151
1, 1329, total, 16199
1, 1330, total, 16340
1, 1331, total, 16387
1, 1332, total, 16394
1, 1333, total, 16427
1, 1334, total, 16435
1, 1335, total, 16392
1, 1336, total, 16434
1, 1337, total, 16574
1, 1338, total, 16622
1, 1339, total, 16648
1, 1340, total, 16655
1, 1341, total, 16674
1, 1342, total, 16647
1, 1343, total, 16687
1, 1344, total, 16823
1, 1345, total, 16869
1, 1346, total, 16883
1, 1347, total, 16883
1, 1348, total, 16903
1, 1349, total, 16860
1, 1350, total, 16919
1, 1351, total, 17043
1, 1352, total, 17075
1, 1353, total, 17082
1, 1354, total, 17087
1, 1355, total, 17097
1, 1356, total, 17057
1, 1357, total, 17111
1, 1358, total, 17236
1, 1359, total, 17289
1, 1360, total, 17314
1, 1361, total, 17320
1, 1362, total, 17288
1, 1363, total, 17263
1, 1364, total, 17319
1, 1365, total, 17469
1, 1366, total, 17496
1, 1367, total, 17548
1, 1368, total, 17559
1, 1369, total, 17542
1, 1370, total, 17487
1, 1371, total, 17541
1, 1372, total, 17683
1, 1373, total, 17697
1, 1374, total, 17710
1, 1375, total, 17737
1, 1376, total, 17738
1, 1377, total, 17684
1, 1378, total, 17735
1, 1379, total, 17867
1, 1380, total, 17887
1, 1381, total, 17910
1, 1382, total, 17910
1, 1383, total, 17943
1, 1384, total, 17890
1, 1385, total, 17938
1, 1386, total, 18082
1, 1387, total, 18100
1, 1388, total, 18119
1, 1389, total, 18118
1, 1390, total, 18146
1, 1391, total, 18095
1, 1392, total, 18142
1, 1393, total, 18274
1, 1394, total, 18298
1, 1395, total, 18307
1, 1396, total, 18287
1, 1397, total, 18271
1, 1398, total, 18212
1, 1399, total, 18272
1, 1400, total, 18414
1, 1401, total, 18436
1, 1402, total, 18453
1, 1403, total, 18444
1, 1404, total, 18455
1, 1405, total, 18402
1, 1406, total, 18448
1, 1407, total, 18577
1, 1408, total, 18612
1, 1409, total, 18635
1, 1410, total, 18666
1, 1411, total, 18685
1, 1412, total, 18636
1, 1413, total, 18682
1, 1414, total, 18788
1, 1415, total, 18817
1, 1416, total, 18838
1, 1417, total, 18833
1, 1418, total, 18828
1, 1419, total, 18781
1, 1420, total, 18828
1, 1421, total, 18953
1, 1422, total, 18991
1, 1423, total, 18990
1, 1424, total, 18985
1, 1425, total, 19001
1, 1426, total, 18963
1, 1427, total, 19009
1, 1428, total, 19144
1, 1429, total, 19150
1, 1430, total, 19195
1, 1431, total, 19225
1, 1432, total, 19230
1, 1433, total, 19184
1, 1434, total, 19232
1, 1435, total, 19374
1, 1436, total, 19415
1, 1437, total, 19438
1, 1438, total, 19443
1, 1439, total, 19439
1, 1440, total, 19403
1, 1441, total, 19454
1, 1442, total, 19577
1, 1443, total, 19584
1, 1444, total, 19591
1, 1445, total, 19619
1, 1446, total, 19600
1, 1447, total, 19561
1, 1448, total, 19613
1, 1449, total, 19725
1, 1450, total, 19768
1, 1451, total, 19758
1, 1452, total, 19759
1, 1453, total, 19750
1, 1454, total, 19695
1, 1455, total, 19757
1, 1456, total, 19870
1, 1457, total, 19824
1, 1458, total, 19835
1, 1459, total, 19902
1, 1460, total, 19903
1, 1461, total, 19866
1, 1462, total, 19929
1, 1463, total, 20013
1, 1464, total, 19988
1, 1465, total, 19984
1, 1466, total, 19995
1, 1467, total, 20036
1, 1468, total, 19998
1, 1469, total, 20049
1, 1470, total, 20105
1, 1471, total, 20110
1, 1472, total, 20120
1, 1473, total, 20124
1, 1474, total, 20133
1, 1475, total, 20086
1, 1476, total, 20140
1, 1477, total, 20249
1, 1478, total, 20250
1, 1479, total, 20269
1, 1480, total, 20259
1, 1481, total, 20248
1, 1482, total, 20209
1, 1483, total, 20259
1, 1484, total, 20344
1, 1485, total, 20363
1, 1486, total, 20400
1, 1487, total, 20382
1, 1488, total, 20375
1, 1489, total, 20324
1, 1490, total, 20390
1, 1491, total, 20513
1, 1492, total, 20529
1, 1493, total, 20523
1, 1494, total, 20530
1, 1495, total, 20544
1, 1496, total, 20506
1, 1497, total, 20560
1, 1498, total, 20664
1, 1499, total, 20667
1, 1500, total, 20661
1, 1501, total, 20672
1, 1502, total, 20665
1, 1503, total, 20609
1, 1504, total, 20663
1, 1505, total, 20806
1, 1506, total, 20785
1, 1507, total, 20798
1, 1508, total, 20792
1, 1509, total, 20811
1, 1510, total, 20766
1, 1511, total, 20807
1, 1512, total, 20918
1, 1513, total, 20915
1, 1514, total, 20936
1, 1515, total, 20917
1, 1516, total, 20917
1, 1517, total, 20866
1, 1518, total, 20915
1, 1519, total, 21002
1, 1520, total, 21007
1, 1521, total, 21009
1, 1522, total, 21020
1, 1523, total, 21024
1, 1524, total, 20978
1, 1525, total, 21028
1, 1526, total, 21108
1, 1527, total, 21116
1, 1528, total, 21123
1, 1529, total, 21133
1, 1530, total, 21121
1, 1531, total, 21076
1, 1532, total, 21139
1, 1533, total, 21292
1, 1534, total, 21260
1, 1535, total, 21261
1, 1536, total, 21274
1, 1537, total, 21250
1, 1538, total, 21188
1, 1539, total, 21241
1, 1540, total, 21381
1, 1541, total, 21407
1, 1542, total, 21355
1, 1543, total, 21367
1, 1544, total, 21410
1, 1545, total, 21355
1, 1546, total, 21409
1, 1547, total, 21513
1, 1548, total, 21509
1, 1549, total, 21545
1, 1550, total, 21519
1, 1551, total, 21520
1, 1552, total, 21483
1, 1553, total, 21543
1, 1554, total, 21648
1, 1555, total, 21660
1, 1556, total, 21685
1, 1557, total, 21744
1, 1558, total, 21735
1, 1559, total, 21717
1, 1560, total, 21777
1, 1561, total, 21877
1, 1562, total, 21872
1, 1563, total, 21848
1, 1564, total, 21866
1, 1565, total, 21868
1, 1566, total, 21810
1, 1567, total, 21866
1, 1568, total, 21985
1, 1569, total, 21971
1, 1570, total, 21977
1, 1571, total, 21966
1, 1572, total, 21937
1, 1573, total, 21890
1, 1574, total, 21943
1, 1575, total, 22060
1, 1576, total, 22096
1, 1577, total, 22151
1, 1578, total, 22154
1, 1579, total, 22138
1, 1580, total, 22077
1, 1581, total, 22142
1, 1582, total, 22244
1, 1583, total, 22256
1, 1584, total, 22240
1, 1585, total, 22282
1, 1586, total, 22275
1, 1587, total, 22244
1, 1588, total, 22280
1, 1589, total, 22380
1, 1590, total, 22370
1, 1591, total, 22367
1, 1592, total, 22361
1, 1593, total, 22389
1, 1594, total, 22344
1, 1595, total, 22405
1, 1596, total, 22526
1, 1597, total, 22541
1, 1598, total, 22532
1, 1599, total, 22531
1, 1600, total, 22527
1, 1601, total, 22497
1, 1602, total, 22560
1, 1603, total, 22640
1, 1604, total, 22657
1, 1605, total, 22697
1, 1606, total, 22699
1, 1607, total, 22713
1, 1608, total, 22684
1, 1609, total, 22741
1, 1610, total, 22832
1, 1611, total, 22814
1, 1612, total, 22802
1, 1613, total, 22793
1, 1614, total, 22833
1, 1615, total, 22783
1, 1616, total, 22822
1, 1617, total, 22915
1, 1618, total, 22921
1, 1619, total, 22906
1, 1620, total, 22867
1, 1621, total, 22871
1, 1622, total, 22822
1, 1623, total, 22864
1, 1624, total, 22965
1, 1625, total, 23006
1, 1626, total, 23002
1, 1627, total, 23000
1, 1628, total, 22977
1, 1629, total, 22931
1, 1630, total, 22983
1, 1631, total, 23087
1, 1632, total, 23058
1, 1633, total, 23044
1, 1634, total, 23078
1, 1635, total, 23073
1, 1636, total, 23021
1, 1637, total, 23068
1, 1638, total, 23173
1, 1639, total, 23148
1, 1640, total, 23135
1, 1641, total, 23134
1, 1642, total, 23125
1, 1643, total, 23083
1, 1644, total, 23126
1, 1645, total, 23266
1, 1646, total, 23259
1, 1647, total, 23251
1, 1648, total, 23239
1, 1649, total, 23213
1, 1650, total, 23150
1, 1651, total, 23198
1, 1652, total, 23315
1, 1653, total, 23312
1, 1654, total, 23354
1, 1655, total, 23324
1, 1656, total, 23345
1, 1657, total, 23298
1, 1658, total, 23349
1, 1659, total, 23459
1, 1660, total, 23446
1, 1661, total, 23436
1, 1662, total, 23459
1, 1663, total, 23483
1, 1664, total, 23421
1, 1665, total, 23464
1, 1666, total, 23558
1, 1667, total, 23559
1, 1668, total, 23569
1, 1669, total, 23569
1, 1670, total, 23545
1, 1671, total, 23508
1, 1672, total, 23560
1, 1673, total, 23682
1, 1674, total, 23731
1, 1675, total, 23687
1, 1676, total, 23692
1, 1677, total, 23676
1, 1678, total, 23636
1, 1679, total, 23671
1, 1680, total, 23763
1, 1681, total, 23767
1, 1682, total, 23773
1, 1683, total, 23797
1, 1684, total, 23782
1, 1685, total, 23727
1, 1686, total, 23787
1, 1687, total, 23870
1, 1688, total, 23874
1, 1689, total, 23887
1, 1690, total, 23882
1, 1691, total, 23877
1, 1692, total, 23822
1, 1693, total, 23860
1, 1694, total, 23984
1, 1695, total, 23964
1, 1696, total, 23952
1, 1697, total, 23972
1, 1698, total, 23943
1, 1699, total, 23888
1, 1700, total, 23927
1, 1701, total, 24023
1, 1702, total, 24039
1, 1703, total, 24092
1, 1704, total, 24106
1, 1705, total, 24107
1, 1706, total, 24058
1, 1707, total, 24103
1, 1708, total, 24210
1, 1709, total, 24225
1, 1710, total, 24213
1, 1711, total, 24230
1, 1712, total, 24274
1, 1713, total, 24218
1, 1714, total, 24286
1, 1715, total, 24335
1, 1716, total, 24344
1, 1717, total, 24350
1, 1718, total, 24344
1, 1719, total, 24346
1, 1720, total, 24294
1, 1721, total, 24331
1, 1722, total, 24447
1, 1723, total, 24495
1, 1724, total, 24469
1, 1725, total, 24447
1, 1726, total, 24452
1, 1727, total, 24387
1, 1728, total, 24428
1, 1729, total, 24512
1, 1730, total, 24516
1, 1731, total, 24539
1, 1732, total, 24536
1, 1733, total, 24521
1, 1734, total, 24480
1, 1735, total, 24527
1, 1736, total, 24597
1, 1737, total, 24614
1, 1738, total, 24622
1, 1739, total, 24610
1, 1740, total, 24667
1, 1741, total, 24615
1, 1742, total, 24674
1, 1743, total, 24758
1, 1744, total, 24748
1, 1745, total, 24742
1, 1746, total, 24752
1, 1747, total, 24756
1, 1748, total, 24714
1, 1749, total, 24755
1, 1750, total, 24848
1, 1751, total, 24889
1, 1752, total, 24847
1, 1753, total, 24839
1, 1754, total, 24837
1, 1755, total, 24786
1, 1756, total, 24832
1, 1757, total, 24938
1, 1758, total, 24954
1, 1759, total, 24955
1, 1760, total, 25005
1, 1761, total, 24987
1, 1762, total, 24945
1, 1763, total, 24987
1, 1764, total, 25086
1, 1765, total, 25069
1, 1766, total, 25041
1, 1767, total, 25043
1, 1768, total, 25041
1, 1769, total, 24999
1, 1770, total, 25051
1, 1771, total, 25158
1, 1772, total, 25185
1, 1773, total, 25186
1, 1774, total, 25195
1, 1775, total, 25155
1, 1776, total, 25111
1, 1777, total, 25174
1, 1778, total, 25270
1, 1779, total, 25288
1, 1780, total, 25310
1, 1781, total, 25334
1, 1782, total, 25341
1, 1783, total, 25287
1, 1784, total, 25346
1, 1785, total, 25434
1, 1786, total, 25452
1, 1787, total, 25450
1, 1788, total, 25425
1, 1789, total, 25433
1, 1790, total, 25375
1, 1791, total, 25411
1, 1792, total, 25547
1, 1793, total, 25538
1, 1794, total, 25534
1, 1795, total, 25537
1, 1796, total, 25547
1, 1797, total, 25503
1, 1798, total, 25553
1, 1799, total, 25655
1, 1800, total, 25703
1, 1801, total, 25707
1, 1802, total, 25710
1, 1803, total, 25718
1, 1804, total, 25668
1, 1805, total, 25712
1, 1806, total, 25786
1, 1807, total, 25801
1, 1808, total, 25805
1, 1809, total, 25834
1, 1810, total, 25846
1, 1811, total, 25808
1, 1812, total, 25855
1, 1813, total, 25945
1, 1814, total, 25924
1, 1815, total, 25943
1, 1816, total, 25923
1, 1817, total, 25938
1, 1818, total, 25906
1, 1819, total, 25972
1, 1820, total, 26088
1, 1821, total, 26130
1, 1822, total, 26079
1, 1823, total, 26069
1, 1824, total, 26063
1, 1825, total, 26022
1, 1826, total, 26077
1, 1827, total, 26187
1, 1828, total, 26172
1, 1829, total, 26163
1, 1830, total, 26203
1, 1831, total, 26189
1, 1832, total, 26152
1, 1833, total, 26204
1, 1834, total, 26287
1, 1835, total, 26272
1, 1836, total, 26256
1, 1837, total, 26243
1, 1838, total, 26256
1, 1839, total, 26205
1, 1840, total, 26250
1, 1841, total, 26385
1, 1842, total, 26391
1, 1843, total, 26407
1, 1844, total, 26374
1, 1845, total, 26351
1, 1846, total, 26286
1, 1847, total, 26341
1, 1848, total, 26434
1, 1849, total, 26421
1, 1850, total, 26428
1, 1851, total, 26448
1, 1852, total, 26445
1, 1853, total, 26402
1, 1854, total, 26453
1, 1855, total, 26533
1, 1856, total, 26530
1, 1857, total, 26542
1, 1858, total, 26537
1, 1859, total, 26573
1, 1860, total, 26524
1, 1861, total, 26579
1, 1862, total, 26650
1, 1863, total, 26640
1, 1864, total, 26630
1, 1865, total, 26606
1, 1866, total, 26588
1, 1867, total, 26518
1, 1868, total, 26561
1, 1869, total, 26665
1, 1870, total, 26696
1, 1871, total, 26690
1, 1872, total, 26698
1, 1873, total, 26698
1, 1874, total, 26625
1, 1875, total, 26680
1, 1876, total, 26738
1, 1877, total, 26723
1, 1878, total, 26709
1, 1879, total, 26747
1, 1880, total, 26725
1, 1881, total, 26675
1, 1882, total, 26730
1, 1883, total, 26827
1, 1884, total, 26800
1, 1885, total, 26796
1, 1886, total, 26775
1, 1887, total, 26801
1, 1888, total, 26765
1, 1889, total, 26824
1, 1890, total, 26947
1, 1891, total, 26970
1, 1892, total, 26943
1, 1893, total, 26929
1, 1894, total, 26959
1, 1895, total, 26900
1, 1896, total, 26945
1, 1897, total, 27053
1, 1898, total, 27063
1, 1899, total, 27091
1, 1900, total, 27081
1, 1901, total, 27069
1, 1902, total, 27011
1, 1903, total, 27067
1, 1904, total, 27151
1, 1905, total, 27150
1, 1906, total, 27151
1, 1907, total, 27153
1, 1908, total, 27172
1, 1909, total, 27123
1, 1910, total, 27162
1, 1911, total, 27256
1, 1912, total, 27260
1, 1913, total, 27229
1, 1914, total, 27234
1, 1915, total, 27248
1, 1916, total, 27194
1, 1917, total, 27249
1, 1918, total, 27330
1, 1919, total, 27365
1, 1920, total, 27347
1, 1921, total, 27321
1, 1922, total, 27341
1, 1923, total, 27289
1, 1924, total, 27346
1, 1925, total, 27444
1, 1926, total, 27450
1, 1927, total, 27448
1, 1928, total, 27485
1, 1929, total, 27481
1, 1930, total, 27439
1, 1931, total, 27474
1, 1932, total, 27560
1, 1933, total, 27566
1, 1934, total, 27537
1, 1935, total, 27570
1, 1936, total, 27593
1, 1937, total, 27526
1, 1938, total, 27569
1, 1939, total, 27710
1, 1940, total, 27702
1, 1941, total, 27695
1, 1942, total, 27689
1, 1943, total, 27642
1, 1944, total, 27603
1, 1945, total, 27655
1, 1946, total, 27754
1, 1947, total, 27767
1, 1948, total, 27792
1, 1949, total, 27828
1, 1950, total, 27806
1, 1951, total, 27766
1, 1952, total, 27823
1, 1953, total, 27933
1, 1954, total, 27941
1, 1955, total, 27950
1, 1956, total, 27920
